19,0,12,1,0,0,0,43,3,25,0,0,1
22,0,15,1,0,0,0,18,3,9,0,1,1
16,1,9,1,1,0,1,43,3,32,0,1,1
17,0,10,1,1,0,0,31,3,12,0,0,1
25,0,18,1,1,0,0,19,2,12,0,0,1
28,0,21,0,0,0,0,18,3,11,0,0,1
19,0,12,1,0,0,0,6,2,4,0,1,1
20,0,13,1,0,0,0,23,2,16,0,0,1
31,0,24,1,0,0,0,38,4,12,0,0,1
23,0,16,1,0,0,0,24,4,11,0,1,1
28,0,21,0,1,0,0,51,6,14,0,0,1
31,0,24,1,0,0,0,36,4,12,0,1,1
14,0,7,1,0,0,0,19,2,12,0,0,1
18,0,11,0,0,0,0,29,3,12,0,1,1
32,0,25,1,0,0,0,4,2,2,0,0,1
29,0,22,1,0,0,0,19,2,12,0,0,1
26,0,19,0,1,0,0,28,3,12,0,0,1
24,0,17,0,0,0,0,32,5,8,0,1,1
35,0,28,0,1,0,0,16,3,7,0,0,1
32,0,25,1,0,0,0,25,4,8,0,1,1
20,0,13,1,0,0,0,15,2,13,0,1,1
39,0,32,0,0,0,0,15,3,8,0,1,1
32,0,25,0,0,0,0,14,3,6,0,0,1
22,0,15,1,0,0,0,28,4,10,0,1,1
25,0,18,1,0,0,0,69,8,14,0,1,1
27,0,20,1,0,0,0,24,4,10,0,0,1
22,0,15,0,0,0,0,23,3,11,0,1,1
22,0,15,0,0,0,0,23,3,11,0,1,1
29,0,22,0,0,0,0,18,3,10,0,0,1
24,0,17,1,1,0,0,18,4,5,0,0,1
29,0,22,1,0,0,0,10,3,5,0,0,1
50,0,43,1,0,0,0,7,1,6,0,0,1
45,0,38,1,0,1,0,6,1,5,0,0,1
65,0,58,1,0,1,0,6,1,5,0,0,1
20,0,13,1,0,0,0,24,3,14,0,0,1
25,0,18,1,0,0,0,24,3,14,0,0,1
20,0,13,1,0,0,0,24,3,14,0,0,1
22,1,15,1,1,1,1,24,3,14,0,0,1
32,0,25,0,0,0,0,9,3,5,0,0,1
21,0,14,1,0,0,0,24,3,14,0,0,1
24,0,17,1,0,0,0,24,3,14,0,0,1
17,0,10,1,0,0,0,24,3,14,0,0,1
19,0,12,1,0,0,0,24,4,13,0,0,1
17,0,10,1,0,0,0,1,0,0,0,0,1
24,0,17,1,0,0,0,24,3,14,0,0,1
25,0,18,1,0,0,0,1,0,0,0,0,1
20,0,13,1,0,0,0,24,3,14,0,0,1
20,0,13,1,0,0,0,24,3,14,0,0,1
21,0,14,1,0,0,0,24,3,14,0,0,1
24,0,17,1,0,0,0,24,3,14,0,0,1
39,0,32,1,0,0,0,24,3,14,0,0,1
23,0,16,0,0,0,0,20,4,10,0,0,1
22,1,15,1,1,1,1,26,4,9,0,1,1
48,1,41,1,0,0,0,62,8,10,0,1,1
20,0,13,1,0,0,0,19,4,12,0,0,1
38,0,31,1,1,0,0,19,3,8,0,1,1
21,1,14,1,0,0,0,58,6,32,0,1,1
26,0,19,0,0,0,0,49,7,11,0,1,1
26,0,19,1,0,1,0,36,4,17,0,0,1
22,1,15,1,1,1,1,23,4,9,0,1,1
19,0,12,1,0,0,0,7,3,3,0,0,1
21,0,14,0,0,1,0,20,3,10,0,0,1
19,1,12,1,0,0,0,17,3,6,0,0,1
20,0,13,1,0,0,0,19,3,11,0,0,1
24,0,17,1,0,0,0,66,8,12,0,1,1
30,0,23,1,0,0,0,17,3,9,0,1,1
15,0,8,1,0,1,0,28,4,10,0,1,1
20,0,13,1,0,0,0,14,2,12,0,0,1
26,0,19,1,0,0,0,7,2,5,0,0,1
22,0,15,1,0,1,0,1,0,0,0,0,1
20,1,13,1,1,1,1,34,5,9,0,1,1
27,0,20,1,0,0,0,33,5,8,0,1,1
36,0,29,0,1,0,0,15,3,8,0,1,1
29,0,22,1,0,1,0,51,7,11,0,1,1
15,0,8,1,0,1,0,17,2,15,0,1,1
26,0,19,1,1,0,0,5,2,3,0,0,1
22,0,15,1,0,0,0,20,4,8,0,1,1
23,0,16,1,0,0,0,38,6,8,0,1,1
21,1,14,1,1,1,1,34,5,9,0,1,1
27,0,20,1,1,0,0,50,7,17,0,1,1
24,0,17,1,0,1,0,9,3,3,0,1,1
29,0,22,1,0,0,0,17,3,7,0,1,1
42,0,35,1,0,0,0,8,3,3,0,1,1
16,0,9,1,1,0,0,24,4,8,0,1,1
35,0,28,1,0,0,0,30,4,10,0,1,1
17,1,10,1,1,1,1,64,9,11,0,1,1
31,0,24,1,0,0,0,21,4,12,0,0,1
32,0,25,0,1,0,0,424,37,11,0,1,1
25,0,18,1,1,0,0,43,6,12,0,1,1
46,1,39,1,1,0,0,47,7,10,0,1,1
27,0,20,0,0,0,0,45,7,11,0,1,1
25,0,18,1,1,0,0,22,3,10,0,1,1
19,0,12,1,0,0,0,34,4,14,0,0,1
41,0,34,1,0,0,0,22,4,6,0,0,1
18,0,11,1,0,0,0,20,3,15,0,0,1
23,0,16,0,0,0,0,20,5,5,0,1,1
29,0,22,1,0,0,0,24,4,9,0,1,1
26,0,19,1,1,0,0,12,2,10,0,0,1
21,0,14,1,0,0,0,29,4,14,0,0,1
39,1,32,0,1,0,0,57,5,32,0,1,1
18,0,11,1,0,0,0,10,2,8,0,0,1
34,0,27,0,0,0,0,18,4,6,0,0,1
24,0,17,1,0,0,0,28,5,10,0,1,1
32,0,25,1,0,0,0,17,3,9,0,1,1
21,0,14,1,0,0,0,11,1,10,0,0,1
26,0,19,1,0,0,0,43,6,11,0,1,1
17,0,10,1,0,0,0,1,0,0,0,0,1
20,1,13,1,1,1,1,21,4,7,0,0,1
20,1,13,1,1,1,1,42,6,10,0,1,1
29,0,22,0,1,0,0,16,3,10,0,0,1
18,1,11,1,0,0,0,44,5,13,0,0,1
22,0,15,1,0,0,0,45,5,16,0,0,1
14,0,7,1,0,0,0,66,7,32,0,1,1
17,0,10,1,0,0,0,20,3,10,0,0,1
22,0,15,1,0,0,0,1,0,0,0,0,1
26,0,19,1,1,0,0,21,4,7,0,0,1
33,1,26,0,0,0,0,81,7,32,0,1,1
24,0,17,1,0,0,0,28,5,8,0,1,1
16,0,9,1,0,0,0,31,4,19,0,0,1
22,0,15,0,0,0,0,34,4,23,0,0,1
25,0,18,1,0,0,0,42,3,15,0,1,1
32,0,25,1,0,0,0,122,9,22,0,1,1
20,1,13,1,1,1,1,46,4,18,0,0,1
19,1,12,1,1,1,1,60,7,11,0,0,1
24,0,17,1,0,0,0,60,8,10,0,0,1
21,1,14,1,1,1,1,43,4,18,0,0,1
20,1,13,1,1,1,1,27,3,9,0,0,1
21,1,14,1,1,1,1,47,4,18,0,0,1
20,1,13,1,1,1,1,47,4,18,0,0,1
20,1,13,1,1,1,1,45,4,18,0,0,1
18,1,11,1,1,1,1,47,4,18,0,0,1
20,1,13,1,1,1,1,47,4,18,0,1,1
19,1,12,1,1,1,1,43,4,18,0,0,1
21,0,14,0,0,0,0,23,3,11,0,1,1
27,0,20,1,0,1,0,23,2,12,0,1,1
27,0,20,1,0,0,0,23,2,12,0,1,1
20,1,13,1,1,1,1,24,3,12,0,1,1
20,1,13,1,1,1,1,23,3,12,0,1,1
18,1,11,1,0,0,0,65,5,32,0,1,1
22,1,15,0,0,0,0,65,5,32,0,1,1
28,0,21,1,0,0,0,33,5,9,0,1,1
30,1,23,1,0,0,0,38,3,32,0,1,1
18,1,11,1,0,0,0,65,5,32,0,1,1
21,0,14,0,0,0,0,59,3,49,0,1,1
21,0,14,1,0,0,0,26,4,11,0,1,1
21,1,14,1,1,1,1,11,2,9,0,0,1
19,1,12,1,1,1,1,22,3,9,0,1,1
19,1,12,1,1,1,1,22,3,9,0,1,1
21,1,14,1,1,1,1,50,3,22,0,1,1
19,1,12,1,1,1,1,50,3,22,0,1,1
20,1,13,1,1,1,1,69,3,41,0,0,1
19,1,12,0,1,1,1,22,3,9,0,1,1
20,1,13,1,1,1,1,38,3,16,0,0,1
30,0,23,0,0,0,0,43,3,28,0,0,1
23,0,16,0,0,0,0,59,6,13,0,1,1
19,0,12,1,1,0,1,45,7,10,0,1,1
21,0,14,1,0,0,0,74,7,28,0,1,1
28,0,21,1,0,0,0,55,7,12,0,0,1
21,1,14,0,1,1,1,54,11,14,0,0,1
16,0,9,1,0,0,0,9,2,7,0,0,1
20,1,13,1,1,1,1,15,3,7,0,0,1
30,0,23,1,0,0,0,33,3,15,0,0,1
21,0,14,1,0,0,0,43,6,18,0,0,1
19,1,12,1,1,1,1,141,5,52,0,1,1
25,0,18,1,0,0,0,68,7,11,0,0,1
21,0,14,1,0,0,0,24,3,11,0,0,1
31,0,24,0,0,0,0,50,6,13,0,1,1
22,1,15,1,1,1,1,14,3,9,0,1,1
21,1,14,1,1,1,1,79,6,24,0,0,1
27,0,20,1,0,0,0,126,11,20,0,0,1
28,1,21,1,0,0,0,45,4,32,0,1,1
35,0,28,1,0,0,0,29,2,17,0,0,1
18,1,11,1,1,1,1,52,5,20,0,1,1
17,0,10,1,0,0,0,29,2,17,0,0,1
25,0,18,0,0,0,0,162,16,43,0,1,1
21,0,14,1,0,0,0,49,4,23,0,0,1
19,1,12,1,1,1,1,104,5,66,0,1,1
22,1,15,1,0,0,0,73,3,38,0,1,1
22,1,15,1,0,0,0,70,3,35,0,1,1
18,1,11,1,1,1,1,120,9,76,0,1,1
60,1,53,1,0,0,0,73,3,66,0,1,1
17,1,10,1,1,1,1,82,5,66,0,1,1
35,1,28,1,0,0,0,79,4,35,0,1,1
26,1,19,1,0,0,0,44,3,32,0,1,1
49,0,42,1,0,0,0,106,6,36,0,1,1
22,0,15,0,0,0,0,48,4,25,0,1,1
22,0,15,1,0,0,0,42,6,14,0,1,1
41,0,34,1,0,0,0,22,3,16,0,0,1
18,1,11,1,1,1,1,57,9,9,0,0,1
19,0,12,1,0,0,0,23,3,11,0,0,1
19,1,12,1,1,1,1,23,2,11,0,0,1
19,1,12,1,1,1,1,20,3,10,0,0,1
17,0,10,1,0,1,0,37,4,10,0,0,1
26,0,19,1,0,0,0,28,3,10,0,0,1
25,0,18,0,0,0,0,26,3,12,0,1,1
21,0,14,1,1,0,0,20,2,12,0,1,1
40,0,33,0,0,0,0,16,3,7,0,0,1
25,0,18,0,0,0,0,26,3,12,0,0,1
23,0,16,0,0,0,0,74,2,72,0,1,1
23,1,16,1,0,0,0,20,2,14,0,1,1
19,0,12,0,0,0,0,30,3,17,0,0,1
27,0,20,0,0,0,0,30,3,17,0,0,1
20,0,13,1,0,0,0,61,7,20,0,0,1
18,0,11,1,0,0,0,42,4,21,0,0,1
35,0,28,1,0,0,0,21,3,12,0,0,1
24,1,17,0,0,0,0,91,6,32,0,1,1
20,0,13,1,0,0,0,20,3,11,0,0,1
25,0,18,1,0,0,0,13,2,11,0,0,1
26,0,19,0,0,0,0,60,5,23,0,1,1
23,0,16,1,0,0,0,38,4,13,0,1,1
19,0,12,1,0,0,0,24,3,9,0,0,1
17,0,10,1,0,0,0,44,5,13,0,1,1
37,0,30,1,0,0,0,12,2,9,0,0,1
27,1,20,0,0,0,0,60,5,32,0,1,1
21,1,14,1,1,1,1,25,3,9,0,0,1
21,1,14,1,0,0,0,32,3,15,0,0,1
20,1,13,1,0,0,0,64,4,32,0,1,1
22,1,15,1,1,1,1,29,5,8,0,0,1
20,0,13,1,0,0,0,31,5,9,0,1,1
33,1,26,1,0,0,0,41,4,32,0,1,1
24,0,17,1,0,0,0,52,6,15,0,0,1
25,1,18,1,0,0,0,45,6,11,0,1,1
85,1,78,1,0,1,0,34,2,32,0,1,1
86,1,79,1,0,0,0,1,0,0,0,0,1
78,1,71,1,0,0,0,1,0,0,0,0,1
69,1,62,1,0,0,0,34,2,32,0,1,1
53,1,46,1,0,0,0,1,0,0,0,0,1
23,1,16,1,0,0,0,75,11,18,0,0,1
20,0,13,0,0,0,0,28,4,13,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,0,1,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
25,0,18,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
26,0,19,0,0,0,0,1,0,0,0,0,1
16,0,9,1,0,0,0,1,0,0,0,0,1
15,0,8,1,0,0,0,1,0,0,0,0,1
16,0,9,1,0,0,0,1,0,0,0,0,1
16,0,9,1,0,0,0,1,0,0,0,0,1
21,0,14,1,0,0,0,0,1,0,0,0,1
21,0,14,1,0,0,0,0,1,0,0,0,1
21,0,14,1,0,0,0,12,2,8,0,0,1
21,0,14,0,0,0,0,0,1,0,0,0,1
16,0,9,1,0,0,0,41,4,20,0,0,1
20,0,13,0,0,0,0,0,1,0,0,0,1
21,1,14,1,1,1,1,0,1,0,0,0,1
16,0,9,1,0,0,0,0,1,0,0,0,1
18,0,11,1,0,1,0,0,1,0,0,0,1
23,0,16,0,0,1,0,0,1,0,0,0,1
22,1,15,1,1,1,1,22,1,21,0,1,1
20,1,13,1,1,1,1,14,2,8,0,0,1
22,1,15,1,1,1,1,0,1,0,0,0,1
22,0,15,0,0,1,0,0,1,0,0,0,1
19,0,12,1,0,0,0,9,1,8,0,0,1
22,0,15,0,0,0,0,0,1,0,0,0,1
18,0,11,1,0,0,0,21,1,20,0,1,1
21,0,14,1,0,0,0,21,1,20,0,1,1
18,0,11,1,0,1,0,0,1,0,0,0,1
18,0,11,1,0,1,0,0,1,0,0,0,1
18,0,11,1,0,1,0,0,1,0,0,0,1
18,0,11,1,0,1,0,0,1,0,0,0,1
18,0,11,1,0,1,0,0,1,0,0,0,1
16,0,9,1,0,0,0,30,3,14,0,1,1
17,0,10,1,0,0,0,14,2,8,0,0,1
22,0,15,0,0,0,0,0,1,0,0,0,1
22,0,15,0,0,0,0,0,1,0,0,0,1
22,0,15,0,0,0,0,0,1,0,0,0,1
21,1,14,1,1,1,1,1,0,0,0,0,1
21,0,14,1,0,0,0,1,0,0,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,1,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,1,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
31,0,24,0,0,0,0,50,8,12,0,0,1
