len_procotol2path,ip_exist,len_hostname,www_exist,TLD_exist,SLD_decimal,TLD_decimal,len_path,num_directory_max,path_exist_date,path_exist_hex,url_sign, url_dot, url_length, url_number_length, red_keyword, label
24,0,17,0,0,0,0,41,4,11,0,1,0,3,65,0,0,0,0
24,0,17,0,0,0,0,13,3,6,0,0,0,2,37,0,0,0,0
24,0,17,0,0,0,0,14,2,9,0,0,0,3,38,0,0,0,0
25,0,18,0,0,0,0,32,2,21,0,0,1,3,57,0,0,0,0
25,0,18,0,0,0,0,34,2,23,0,0,1,3,59,0,0,0,0
24,0,17,0,0,0,0,13,2,8,0,0,0,3,37,0,0,0,0
23,0,16,1,0,0,0,16,2,8,0,0,0,3,39,3,0,0,0
26,0,19,0,1,0,0,9,1,8,0,0,0,4,35,0,0,0,0
20,0,13,0,0,0,0,35,4,15,0,1,0,4,55,2,0,0,0
29,0,22,0,0,0,0,23,2,11,0,0,1,3,52,0,0,0,0
19,0,12,0,0,0,0,19,2,10,0,0,0,3,38,0,0,0,0
24,0,17,0,0,0,0,13,2,8,0,0,0,3,37,0,0,0,0
25,0,18,0,0,0,0,40,2,29,0,0,1,3,65,0,0,0,0
32,0,25,1,0,0,0,11,2,9,0,0,0,2,43,0,0,0,0
32,0,25,1,0,0,0,10,2,8,0,0,0,2,42,0,0,0,0
32,0,25,1,0,0,0,12,2,10,0,0,0,2,44,0,0,0,0
32,0,25,1,0,0,0,13,2,11,0,1,0,2,45,0,0,0,0
32,0,25,1,0,0,0,10,2,8,0,0,0,2,42,0,0,0,0
32,0,25,1,0,0,0,11,2,9,0,0,0,2,43,0,0,0,0
32,0,25,1,0,0,0,10,2,8,0,0,1,2,42,0,0,0,0
32,0,25,1,0,0,0,15,2,13,0,0,0,2,47,0,0,0,0
32,0,25,1,0,0,0,15,2,13,0,1,0,2,47,4,0,0,0
32,0,25,1,0,0,0,17,2,15,0,0,1,2,49,0,0,0,0
31,0,24,1,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
32,0,25,1,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
24,0,17,0,0,0,0,22,3,9,0,1,0,3,46,1,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,1,2,34,0,0,0,0
22,0,15,1,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
29,0,22,0,0,0,0,13,2,9,0,1,0,3,42,0,0,0,0
24,0,17,1,0,0,0,23,5,10,0,1,0,2,47,1,0,0,0
24,0,17,1,0,0,0,27,4,10,0,1,1,2,51,3,0,0,0
22,0,15,0,0,0,0,8,2,6,0,0,0,2,30,0,0,1,0
27,0,20,0,0,0,0,30,4,12,0,1,0,3,57,0,0,1,0
29,0,22,0,0,0,0,1,0,0,0,0,1,2,30,0,0,0,0
26,0,19,0,0,0,0,27,3,9,0,0,0,3,53,0,0,0,0
24,0,17,1,0,0,0,24,5,10,0,1,0,2,48,1,0,1,0
24,0,17,1,0,0,0,25,5,10,0,1,0,2,49,1,0,0,0
29,0,22,1,0,0,0,1,0,0,0,0,0,1,30,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,1,2,26,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,1,2,27,0,0,0,0
25,0,18,0,0,0,0,16,2,14,0,0,1,2,41,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,1,2,24,0,0,0,0
24,0,17,1,0,0,0,1,0,0,0,0,1,1,25,0,0,0,0
26,0,19,0,0,0,0,18,3,11,0,0,1,2,44,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
26,0,19,0,0,0,0,31,3,13,0,0,1,3,57,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,1,2,28,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,1,1,22,0,0,0,0
28,0,21,0,0,0,0,19,1,18,0,0,0,3,47,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
28,0,21,1,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0
28,0,21,1,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0
38,0,31,1,0,0,0,1,0,0,0,0,1,2,39,0,0,0,0
34,0,27,1,0,0,0,1,0,0,0,0,0,2,35,0,0,0,0
31,0,24,1,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,1,1,24,0,0,0,0
28,0,21,1,0,0,0,1,0,0,0,0,1,1,29,0,0,0,0
28,0,21,1,0,0,0,1,0,0,0,0,1,1,29,0,0,0,0
28,0,21,0,0,0,0,6,2,4,0,0,0,2,34,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,1,2,34,0,0,0,0
32,0,25,1,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
34,0,27,0,0,0,0,1,0,0,0,0,1,2,35,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,1,2,27,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,1,2,31,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,1,2,26,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,1,2,26,0,0,0,0
24,0,17,1,0,0,0,1,0,0,0,0,0,1,25,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,1,1,20,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,1,1,24,0,0,0,0
16,0,9,1,0,1,0,1,0,0,0,0,1,1,17,1,0,0,0
24,0,17,1,0,0,0,1,0,0,0,0,0,1,25,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,1,1,24,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,1,1,24,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,1,2,30,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
20,0,13,0,0,0,0,18,3,8,0,0,0,2,38,0,0,0,0
29,0,22,0,0,0,0,16,1,15,0,0,1,3,45,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,1,2,26,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
20,0,13,0,0,0,0,22,2,15,0,0,1,3,42,0,0,0,0
23,0,16,1,0,0,0,19,2,12,0,0,0,2,42,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
19,0,12,0,0,1,0,8,2,6,0,0,0,2,27,2,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
26,0,19,0,0,0,0,11,2,9,0,0,0,2,37,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
27,0,20,0,0,0,0,16,2,14,0,0,1,2,43,0,0,0,0
23,0,16,1,0,0,0,21,3,13,0,0,0,2,44,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
20,0,13,1,0,0,0,8,3,3,0,0,0,2,28,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
19,0,12,0,0,0,0,11,1,10,0,0,0,3,30,0,0,0,0
22,0,15,1,0,0,0,4,2,2,0,0,0,1,26,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
22,0,15,1,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
22,0,15,0,0,1,0,1,0,0,0,0,0,2,23,1,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
21,0,14,0,1,0,0,17,2,10,0,1,0,4,38,0,0,1,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
36,0,29,1,0,0,0,1,0,0,0,0,0,2,37,0,0,0,0
34,0,27,1,0,0,0,1,0,0,0,0,0,2,35,0,0,0,0
37,0,30,1,0,0,0,1,0,0,0,0,0,2,38,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,1,2,25,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0
35,0,28,1,0,0,0,1,0,0,0,0,1,2,36,0,0,0,0
27,0,20,0,0,1,0,1,0,0,0,0,0,2,28,4,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
36,0,29,1,0,0,0,1,0,0,0,0,0,2,37,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
31,0,24,1,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
26,0,19,1,0,0,0,11,2,9,0,0,0,1,37,0,0,0,0
34,0,27,1,0,0,0,1,0,0,0,0,0,2,35,0,0,0,0
30,0,23,1,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
27,0,20,0,0,0,0,5,2,3,0,0,0,2,32,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
30,0,23,1,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
16,0,9,1,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0
32,0,25,1,0,0,0,1,0,0,0,0,1,2,33,0,0,0,0
41,0,34,1,0,0,0,1,0,0,0,0,1,2,42,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,0,1,27,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
23,0,16,0,0,1,0,1,0,0,0,0,0,2,24,1,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
39,0,32,1,1,0,0,1,0,0,0,0,1,2,40,0,0,0,0
24,0,17,0,0,0,0,48,4,23,0,0,1,2,72,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
34,0,27,0,0,0,0,1,0,0,0,0,0,2,35,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0,1,28,0,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,1,2,27,0,0,0,0
26,0,19,1,0,0,0,17,2,15,0,0,0,1,43,0,0,1,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,1,2,34,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
28,0,21,0,0,0,0,10,1,9,0,0,0,3,38,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,0,1,27,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
36,0,29,1,0,0,0,1,0,0,0,0,0,2,37,0,0,0,0
28,0,21,1,0,0,0,7,2,5,0,0,0,2,35,0,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0,1,26,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
30,0,23,1,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
21,0,14,1,0,0,0,23,2,21,0,0,0,1,44,0,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,0,1,27,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,1,2,22,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
18,0,11,1,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0
22,0,15,1,0,1,0,1,0,0,0,0,0,1,23,1,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
24,0,17,1,0,0,0,1,0,0,0,0,1,1,25,0,0,0,0
23,0,16,1,0,0,0,24,4,15,0,1,0,2,47,0,0,1,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
28,0,21,1,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
16,0,9,1,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
25,0,18,0,0,0,0,21,3,8,0,0,0,2,46,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
23,0,16,0,0,0,0,14,3,9,0,0,0,2,37,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0
29,0,21,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
19,0,12,0,0,0,0,13,1,12,0,0,0,3,32,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
16,0,9,1,0,0,0,1,0,0,0,0,1,1,17,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,1,1,22,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0,1,28,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
30,0,23,1,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
34,0,27,1,0,0,0,1,0,0,0,0,1,2,35,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
29,0,22,0,0,0,0,17,1,16,0,0,1,3,46,0,0,1,0
16,0,9,1,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0
24,0,17,0,0,0,0,45,3,30,0,1,1,3,69,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0,1,26,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
20,0,13,1,0,0,0,5,2,3,0,0,0,2,25,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
23,0,16,1,0,0,0,20,3,12,0,0,0,2,43,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,1,2,32,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
32,0,25,1,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
33,0,26,1,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0,2,22,0,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
22,0,15,1,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
18,0,11,1,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0
23,0,16,0,1,0,0,10,2,8,0,1,0,3,33,0,0,0,0
23,0,16,0,1,0,0,8,2,6,0,0,0,3,31,0,0,0,0
18,0,11,1,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
20,0,12,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
27,0,20,0,0,0,0,40,2,20,0,0,1,3,67,0,0,0,0
22,0,14,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,1,2,22,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
20,0,13,0,0,0,0,6,1,5,0,0,0,2,26,0,0,0,0
30,0,23,0,0,0,0,34,3,16,0,0,1,2,64,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
22,0,15,0,0,0,0,14,2,9,0,0,1,3,36,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
31,0,24,0,1,0,0,1,0,0,0,0,0,3,32,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
